rate,btl_delay,cca,test_duration,flows,interval,omit,aqm,buffer_factor,trial,jfi,loss_percentage,utilization,buffer_occupancy
100,10,bbr3-bbr,120,1,0.1,180,FIFO,4,3,0.5277037387188408,4.695206347929576,93.6465764052922,93.8152
100,10,bbr3-bbr,120,1,0.1,180,FIFO,5,1,0.6654065596926688,1.9233981750669904,94.08348325676108,91.62848
100,10,bbr3-bbr,120,1,0.1,180,FIFO,5,2,0.9005295578975093,1.6136757576775331,95.10584717519718,90.05824
100,10,bbr3-bbr,120,1,0.1,180,FIFO,5,3,0.7595627867059066,1.6078063957629785,94.43301158654094,90.94352
100,10,bbr3-bbr,120,1,0.1,180,FIFO,6,1,0.9104202467158716,1.2786694077691003,95.41168284682269,87.84866666666667
100,10,bbr3-bbr,120,1,0.1,180,FIFO,6,2,0.9082638777522168,0.9350773865219778,95.44664568562132,87.8276
100,10,bbr3-bbr,120,1,0.1,180,FIFO,6,3,0.8839192203004087,1.281654566775876,95.37671317124578,87.73746666666666
100,10,bbr3-bbr,120,1,0.1,180,FIFO,7,1,0.9639801003004416,0.2846866972845309,95.36799667483184,80.45165714285714
100,10,bbr3-bbr,120,1,0.1,180,FIFO,7,2,0.976715198809852,0.3354501271361169,95.39421037993894,80.93862857142857
100,10,bbr3-bbr,120,1,0.1,180,FIFO,7,3,0.9682831099852838,0.3660683970418439,95.44664407620564,81.832
100,10,bbr3-bbr,120,1,0.1,180,FIFO,8,1,0.9627080317955764,0.1107762827990175,95.50780846469988,72.4425
100,10,bbr3-bbr,120,1,0.1,180,FIFO,8,2,0.9652037189421004,0.0594552571750169,95.5340245738056,71.2126
100,10,bbr3-bbr,120,1,0.1,180,FIFO,8,3,0.9535190572552852,0.0600943061798181,95.51653667195016,71.1612
100,10,bbr3-bbr,120,1,0.1,180,FIFO,16,1,0.9514331864736122,0.0,95.43790062425508,36.1334
100,10,bbr3-bbr,120,1,0.1,180,FIFO,16,2,0.9718560092026766,0.0,95.4903354715558,37.22875
100,10,bbr3-bbr,120,1,0.1,180,FIFO,16,3,0.9809221088951188,0.0,95.52528106200734,36.4535
100,10,bbr3-bbr,120,1,0.1,180,FIFO,32,1,0.8628998016008509,0.0,95.40294087708529,18.94395
100,10,bbr3-bbr,120,1,0.1,180,FIFO,32,2,0.9601493877396446,0.0,95.59520744412907,17.77395
100,10,bbr3-bbr,120,1,0.1,180,FIFO,32,3,0.9452814561051114,0.0,95.47286017606449,18.153325
100,10,bbr3-bbr,120,1,0.1,180,FIFO,64,1,0.9042067415755348,0.0,95.44654333320712,9.3753
100,10,bbr3-bbr,120,1,0.1,180,FIFO,64,2,0.9347851065532506,0.0,95.49033435781335,9.4206
100,10,bbr3-bbr,120,1,0.1,180,FIFO,64,3,0.9188337130058666,0.0,95.41169344035444,9.278875
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,1,1,0.7992119145953497,0.5946575125761525,93.7514431769002,81.1288
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,1,2,0.810773633220706,0.4993396966310701,93.80387803336824,80.2592
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,1,3,0.8071062912911485,0.6047402437747988,93.74272769766417,81.5336
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,2,1,0.5974773852450765,0.4085117948080334,93.80390110402372,77.004
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,2,2,0.6037841110253821,0.3465223652030013,93.76018191774304,76.0448
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,2,3,0.606107644324569,0.3766368349775416,93.80388936760976,77.7136
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,3,1,0.572656062995578,0.3354375186426231,93.84758189062016,72.9448
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,3,2,0.5685106174693629,0.3092564872684724,93.93497370608446,72.2976
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,3,3,0.5563299786391089,0.3965593665483831,93.88253850626845,73.96053333333333
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,4,1,0.5673497218262931,0.4411894363584113,93.88257421093697,75.1224
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,4,2,0.5974231276841114,0.3644302942106244,93.89998730517824,72.1866
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,4,3,0.6104153510584236,0.3149866587243438,93.90873924564066,71.741
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,5,1,0.618026542619044,0.1801364680438873,94.03981428054227,72.79072
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,5,2,0.5804030289742755,0.211175802542167,94.09221966154202,69.28048
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,5,3,0.6171581798674239,0.2347532633059554,94.01360257657429,71.67856
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,6,1,0.5170441433290291,0.0539233934691795,94.02227259487682,74.1972
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,6,2,0.6827120354417469,0.0054282781836943,93.95244361867027,75.02333333333333
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,6,3,0.6867837791802821,0.0018087542013122,93.9873421588526,71.05546666666666
100,10,bbr3-bbr2,120,1,0.1,180,FIFO,7,1,0.5520753713015192,0.0,94.12719172009,65.31554285714286
